class,mem,fhr,bss,base rate,auc
sigwind_rptdist_2hr,7,15,0.021236334933949497,0.00019700135790221696,0.9807667803333798
hailone_rptdist_2hr,7,15,0.028136716620226432,0.0006824689898755373,0.9756243114578781
wind_rptdist_2hr,7,15,0.11241189922508754,0.0023182838367421603,0.9780159330315219
torn_rptdist_2hr,7,15,0.043860375769307236,0.00036937754606665684,0.9885818486996709
any_rptdist_2hr,7,15,0.11795982354204249,0.0029550203685332547,0.9748859516568092
sighail_rptdist_2hr,8,15,-0.001177764392106928,3.5178813911110175e-05,0.9917995299945119
sigwind_rptdist_2hr,8,15,0.007372298247428799,0.00019700135790221696,0.9863735660552054
hailone_rptdist_2hr,8,15,0.022552733615452847,0.0006824689898755373,0.9764467060231984
wind_rptdist_2hr,8,15,0.11154124158508094,0.0023182838367421603,0.978604334896603
torn_rptdist_2hr,8,15,0.025240017747434673,0.00036937754606665684,0.9887856092968056
any_rptdist_2hr,8,15,0.11296488571560259,0.0029550203685332547,0.9755179849600008
sighail_rptdist_2hr,9,15,-0.008671813827549446,3.5178813911110175e-05,0.9849042398998072
sigwind_rptdist_2hr,9,15,0.01672438344691063,0.00019700135790221696,0.9815646171137434
hailone_rptdist_2hr,9,15,0.030741113058808445,0.0006824689898755373,0.9761608644162303
wind_rptdist_2hr,9,15,0.09543362224930707,0.0023182838367421603,0.9784784188558011
torn_rptdist_2hr,9,15,0.03970605366946334,0.00036937754606665684,0.9855742222986388
any_rptdist_2hr,9,15,0.10752314012308162,0.0029550203685332547,0.9750932250277309
sighail_rptdist_2hr,ensmean,15,-0.0022828843450097835,3.5178813911110175e-05,0.9889267269887283
sigwind_rptdist_2hr,ensmean,15,0.021974855763562062,0.00019700135790221696,0.9846009270438646
hailone_rptdist_2hr,ensmean,15,0.03108387091879028,0.0006824689898755373,0.9772127125362317
wind_rptdist_2hr,ensmean,15,0.12022738284803103,0.0023182838367421603,0.9786250765586167
torn_rptdist_2hr,ensmean,15,0.048679471378620276,0.00036937754606665684,0.989326658284312
any_rptdist_2hr,ensmean,15,0.12459808777379833,0.0029550203685332547,0.9757850757460438
sighail_rptdist_2hr,0,16,-0.0022116229412112443,6.303403838072559e-05,0.9831105795683686
sigwind_rptdist_2hr,0,16,0.0006696773099801323,0.00023462669841714526,0.979508868424565
hailone_rptdist_2hr,0,16,0.02798895358490827,0.0008614651912032498,0.9737908002200514
wind_rptdist_2hr,0,16,0.09810069964567969,0.0028540411822384087,0.9764284910177409
torn_rptdist_2hr,0,16,0.039828536809762505,0.00044474015968623055,0.9790726706663182
any_rptdist_2hr,0,16,0.10750351092622679,0.0036454685530186303,0.9714091526782216
sighail_rptdist_2hr,1,16,-0.007630664691343547,6.303403838072559e-05,0.9814149737847478
sigwind_rptdist_2hr,1,16,0.009477627832683688,0.00023462669841714526,0.9752508504403825
hailone_rptdist_2hr,1,16,0.027347584164205796,0.0008614651912032498,0.97427283937805
wind_rptdist_2hr,1,16,0.10264040919940098,0.0028540411822384087,0.9764440360856721
torn_rptdist_2hr,1,16,0.029839705451655374,0.00044474015968623055,0.9806995814150684
any_rptdist_2hr,1,16,0.10786703445836254,0.0036454685530186303,0.971605618203659
sighail_rptdist_2hr,2,16,-0.009000662720709762,6.303403838072559e-05,0.9802917687143126
sigwind_rptdist_2hr,2,16,0.011753671083030381,0.00023462669841714526,0.9767164743720878
hailone_rptdist_2hr,2,16,0.030014231042858164,0.0008614651912032498,0.9736884169436828
wind_rptdist_2hr,2,16,0.10983690709040639,0.0028540411822384087,0.9746637153660357
torn_rptdist_2hr,2,16,0.04336871801389608,0.00044474015968623055,0.9805101744714917
any_rptdist_2hr,2,16,0.12108182959093905,0.0036454685530186303,0.9708773064217903
sighail_rptdist_2hr,3,16,-0.0025911775014200167,6.303403838072559e-05,0.9822773688089473
sigwind_rptdist_2hr,3,16,0.018586453543159687,0.00023462669841714526,0.9781664406545556
hailone_rptdist_2hr,3,16,0.02770350226428564,0.0008614651912032498,0.9746069243009456
wind_rptdist_2hr,3,16,0.12349489682381942,0.0028540411822384087,0.9766881593659249
torn_rptdist_2hr,3,16,0.037592894768138874,0.00044474015968623055,0.9790016637521373
any_rptdist_2hr,3,16,0.12220233591111751,0.0036454685530186303,0.9716247751961204
sighail_rptdist_2hr,4,16,-0.0076558298051288,6.303403838072559e-05,0.9774594358175758
sigwind_rptdist_2hr,4,16,0.009843578911584605,0.00023462669841714526,0.9777052588423765
hailone_rptdist_2hr,4,16,0.029822577633086933,0.0008614651912032498,0.9752773167728311
wind_rptdist_2hr,4,16,0.12492056639225901,0.0028540411822384087,0.9760540283217564
torn_rptdist_2hr,4,16,0.0385161413439552,0.00044474015968623055,0.9784446153379736
any_rptdist_2hr,4,16,0.13100574637881746,0.0036454685530186303,0.9718143919448202
sighail_rptdist_2hr,5,16,-7.997619278876655e-05,6.303403838072559e-05,0.9791814047203797
sigwind_rptdist_2hr,5,16,0.01007981246107681,0.00023462669841714526,0.9764328069104447
hailone_rptdist_2hr,5,16,0.03214013668490823,0.0008614651912032498,0.9749400760058338
wind_rptdist_2hr,5,16,0.11455922277730557,0.0028540411822384087,0.9763201215337758
torn_rptdist_2hr,5,16,0.04260089530497724,0.00044474015968623055,0.9841567960665148
any_rptdist_2hr,5,16,0.1202889495752475,0.0036454685530186303,0.9720732088552207
sighail_rptdist_2hr,6,16,-0.0023721948369685997,6.303403838072559e-05,0.9814785954819645
sigwind_rptdist_2hr,6,16,0.011673396342210318,0.00023462669841714526,0.975608676083806
hailone_rptdist_2hr,6,16,0.029545173862133622,0.0008614651912032498,0.9726542902867079
wind_rptdist_2hr,6,16,0.11459325689531719,0.0028540411822384087,0.9754951405772918
torn_rptdist_2hr,6,16,0.0424329013528042,0.00044474015968623055,0.9815132229963863
any_rptdist_2hr,6,16,0.11701037885145749,0.0036454685530186303,0.9712088635197279
sighail_rptdist_2hr,7,16,-0.01334776297263729,6.303403838072559e-05,0.9799454487722763
sigwind_rptdist_2hr,7,16,0.01490250052240183,0.00023462669841714526,0.9740330303730687
