class,mem,fhr,bss,base rate,auc
any_rptdist_2hr,4,16,0.1006326533498737,0.0036454685530186303,0.9708210897310996
sighail_rptdist_2hr,5,16,-0.001970245634217216,6.303403838072559e-05,0.9843938116906716
sigwind_rptdist_2hr,5,16,0.009653376164015515,0.00023462669841714526,0.9765370779668853
hailone_rptdist_2hr,5,16,0.028862214163728472,0.0008614651912032498,0.9757831565519227
wind_rptdist_2hr,5,16,0.11179354162494115,0.0028540411822384087,0.97705813198269
torn_rptdist_2hr,5,16,0.03888473290698491,0.00044474015968623055,0.9827842715878191
any_rptdist_2hr,5,16,0.117408709873974,0.0036454685530186303,0.972734899950581
sighail_rptdist_2hr,6,16,0.0060988672955712975,6.303403838072559e-05,0.9791933702689387
sigwind_rptdist_2hr,6,16,0.009783341837908965,0.00023462669841714526,0.9775367888100976
hailone_rptdist_2hr,6,16,0.03286509241982283,0.0008614651912032498,0.9733333025585105
wind_rptdist_2hr,6,16,0.11276613199735075,0.0028540411822384087,0.9763154698634134
torn_rptdist_2hr,6,16,0.032242162999957524,0.00044474015968623055,0.9765084631331357
any_rptdist_2hr,6,16,0.11720005723826576,0.0036454685530186303,0.9711926692098334
sighail_rptdist_2hr,7,16,-0.0062994532593709796,6.303403838072559e-05,0.9835831700960124
sigwind_rptdist_2hr,7,16,0.0007906477463009987,0.00023462669841714526,0.9742568641801135
